idx,tactile_timestamp,arm_joint_pos,hand_curr_joint_pos,hand_target_joint_pos
132,1708577567.5252314,"[ 1.50698300e-04 -1.83846323e-03 -5.10296159e-04 -1.01260445e-03
 -1.57001289e+00 -2.48815672e-03]","[ 1.80702937e+00  3.37475762e-02 -4.75534052e-02 -1.42660215e-01
  2.91456357e-02  0.00000000e+00  6.13592332e-03  1.53398083e-03
  3.68155390e-02  0.00000000e+00  6.13592332e-03  0.00000000e+00
  1.57846618e+00 -6.13592332e-03  4.32582587e-01 -3.40543747e-01]","[ 1.79167928  0.02940236 -0.06640229 -0.15756371  0.          0.
  0.          0.          0.          0.          0.          0.
  1.56947926 -0.0105026   0.41233339 -0.35814456]"
133,1708577567.6584182,"[ 1.50150003e-04 -1.84105959e-03 -5.10296159e-04 -1.01432485e-03
 -1.57001289e+00 -2.48815672e-03]","[ 1.80702937e+00  3.37475762e-02 -4.75534052e-02 -1.42660215e-01
  2.91456357e-02  0.00000000e+00  6.13592332e-03  1.53398083e-03
  3.68155390e-02  0.00000000e+00  6.13592332e-03  0.00000000e+00
  1.57693219e+00 -6.13592332e-03  4.32582587e-01 -3.40543747e-01]","[ 1.79167928  0.02940236 -0.06640229 -0.15756371  0.          0.
  0.          0.          0.          0.          0.          0.
  1.56947926 -0.0105026   0.41233339 -0.35814456]"
134,1708577567.7833042,"[ 1.50150003e-04 -1.84417522e-03 -5.09680577e-04 -1.01518504e-03
 -1.57001289e+00 -2.48815672e-03]","[ 1.80702937e+00  3.37475762e-02 -4.75534052e-02 -1.44194201e-01
  2.91456357e-02  0.00000000e+00  6.13592332e-03  1.53398083e-03
  3.68155390e-02  0.00000000e+00  6.13592332e-03  0.00000000e+00
  1.57693219e+00 -6.13592332e-03  4.32582587e-01 -3.40543747e-01]","[ 1.79167928  0.02940236 -0.06640229 -0.15756371  0.          0.
  0.          0.          0.          0.          0.          0.
  1.56947926 -0.0105026   0.41233339 -0.35814456]"
135,1708577567.9096255,"[ 1.50150003e-04 -1.84677158e-03 -5.09680577e-04 -1.01604524e-03
 -1.57001289e+00 -2.48815672e-03]","[ 1.80702937e+00  3.37475762e-02 -4.75534052e-02 -1.42660215e-01
  2.91456357e-02  0.00000000e+00  6.13592332e-03  1.53398083e-03
  3.68155390e-02  0.00000000e+00  7.66990380e-03  0.00000000e+00
  1.57693219e+00 -6.13592332e-03  4.32582587e-01 -3.40543747e-01]","[ 1.79167928  0.02940236 -0.06640229 -0.15756371  0.          0.
  0.          0.          0.          0.          0.          0.
  1.56947926 -0.0105026   0.41233339 -0.35814456]"
136,1708577568.0578237,"[ 1.50698300e-04 -1.84936794e-03 -5.09064995e-04 -1.01776564e-03
 -1.57001289e+00 -2.48815672e-03]","[ 1.80702937e+00  3.52815576e-02 -4.75534052e-02 -1.42660215e-01
  2.91456357e-02  0.00000000e+00  6.13592332e-03  1.53398083e-03
  3.68155390e-02  0.00000000e+00  6.13592332e-03  0.00000000e+00
  1.57693219e+00 -6.13592332e-03  4.32582587e-01 -3.40543747e-01]","[ 1.79167928  0.02940236 -0.06640229 -0.15756371  0.          0.
  0.          0.          0.          0.          0.          0.
  1.56947926 -0.0105026   0.41233339 -0.35814456]"
137,1708577568.1861587,"[ 1.50698300e-04 -1.85196429e-03 -5.09064995e-04 -1.01862584e-03
 -1.57001213e+00 -2.48814164e-03]","[ 1.80702937e+00  3.37475762e-02 -4.75534052e-02 -1.42660215e-01
  2.91456357e-02  0.00000000e+00  6.13592332e-03  1.53398083e-03
  3.68155390e-02  0.00000000e+00  7.66990380e-03  0.00000000e+00
  1.57693219e+00 -6.13592332e-03  4.32582587e-01 -3.40543747e-01]","[ 1.79167928  0.02940236 -0.06640229 -0.15756371  0.          0.
  0.          0.          0.          0.          0.          0.
  1.56947926 -0.0105026   0.41233339 -0.35814456]"
138,1708577568.4132829,"[ 1.50698300e-04 -1.85456065e-03 -5.08449412e-04 -1.02120643e-03
 -1.57001213e+00 -2.48814164e-03]","[ 1.80702937e+00  3.37475762e-02 -4.75534052e-02 -1.42660215e-01
  2.91456357e-02  0.00000000e+00  6.13592332e-03  1.53398083e-03
  3.68155390e-02  0.00000000e+00  6.13592332e-03  0.00000000e+00
  1.57693219e+00 -6.13592332e-03  4.32582587e-01 -3.40543747e-01]","[ 1.79167928  0.02940236 -0.06640229 -0.15756371  0.          0.
  0.          0.          0.          0.          0.          0.
  1.56947926 -0.0105026   0.41233339 -0.35814456]"
139,1708577568.516511,"[ 1.50698300e-04 -1.85767628e-03 -5.08449412e-04 -1.02292682e-03
 -1.57001213e+00 -2.48814164e-03]","[ 1.80702937e+00  3.52815576e-02 -4.75534052e-02 -1.42660215e-01
  2.91456357e-02  0.00000000e+00  6.13592332e-03  1.53398083e-03
  3.68155390e-02  0.00000000e+00  6.13592332e-03  0.00000000e+00
  1.57693219e+00 -6.13592332e-03  4.32582587e-01 -3.40543747e-01]","[ 1.79167928  0.02940236 -0.06640229 -0.15756371  0.          0.
  0.          0.          0.          0.          0.          0.
  1.56947926 -0.0105026   0.41233339 -0.35814456]"
140,1708577568.6605089,"[ 1.50698300e-04 -1.85871482e-03 -5.08449412e-04 -1.02378702e-03
 -1.57001213e+00 -2.48814164e-03]","[ 1.80702937e+00  3.37475762e-02 -4.75534052e-02 -1.42660215e-01
  2.91456357e-02  0.00000000e+00  6.13592332e-03  1.53398083e-03
  3.68155390e-02  0.00000000e+00  7.66990380e-03  0.00000000e+00
  1.57693219e+00 -6.13592332e-03  4.32582587e-01 -3.40543747e-01]","[ 1.79167928  0.02940236 -0.06640229 -0.15756371  0.          0.
  0.          0.          0.          0.          0.          0.
  1.56947926 -0.0105026   0.41233339 -0.35814456]"
141,1708577568.768518,"[ 1.50698300e-04 -1.86131118e-03 -5.08449412e-04 -1.02550742e-03
 -1.57001213e+00 -2.48814164e-03]","[ 1.80702937e+00  3.37475762e-02 -4.75534052e-02 -1.42660215e-01
  2.91456357e-02  0.00000000e+00  6.13592332e-03  1.53398083e-03
  3.68155390e-02  0.00000000e+00  6.13592332e-03  0.00000000e+00
  1.57693219e+00 -6.13592332e-03  4.32582587e-01 -3.40543747e-01]","[ 1.79167928  0.02940236 -0.06640229 -0.15756371  0.          0.
  0.          0.          0.          0.          0.          0.
  1.56947926 -0.0105026   0.41233339 -0.35814456]"
142,1708577568.8788881,"[ 1.50698300e-04 -1.86338827e-03 -5.08449412e-04 -1.02636762e-03
 -1.57001138e+00 -2.48964500e-03]","[ 1.80702937e+00  3.37475762e-02 -4.75534052e-02 -1.44194201e-01
  2.91456357e-02  0.00000000e+00  6.13592332e-03  1.53398083e-03
  3.68155390e-02  0.00000000e+00  6.13592332e-03  0.00000000e+00
  1.57693219e+00 -6.13592332e-03  4.32582587e-01 -3.40543747e-01]","[ 1.79167928  0.02940236 -0.06640229 -0.15756371  0.          0.
  0.          0.          0.          0.          0.          0.
  1.56947926 -0.0105026   0.41233339 -0.35814456]"
143,1708577569.001856,"[ 1.51246597e-04 -1.86442681e-03 -5.08449412e-04 -1.02722781e-03
 -1.57001138e+00 -2.48812657e-03]","[ 1.80702937e+00  3.37475762e-02 -4.75534052e-02 -1.42660215e-01
  2.91456357e-02  0.00000000e+00  6.13592332e-03  1.53398083e-03
  3.68155390e-02  0.00000000e+00  6.13592332e-03  0.00000000e+00
  1.57693219e+00 -4.60194238e-03  4.32582587e-01 -3.40543747e-01]","[ 1.79167928  0.02940236 -0.06640229 -0.15756371  0.          0.
  0.          0.          0.          0.          0.          0.
  1.56947926 -0.0105026   0.41233339 -0.35814456]"
144,1708577569.096882,"[ 1.50698300e-04 -1.86650390e-03 -5.07833830e-04 -1.02894821e-03
 -1.57001138e+00 -2.48964500e-03]","[ 1.80702937e+00  3.37475762e-02 -4.75534052e-02 -1.42660215e-01
  2.91456357e-02  0.00000000e+00  6.13592332e-03  1.53398083e-03
  3.68155390e-02  0.00000000e+00  7.66990380e-03  0.00000000e+00
  1.57693219e+00 -6.13592332e-03  4.32582587e-01 -3.40543747e-01]","[ 1.79167928  0.02940236 -0.06640229 -0.15756371  0.          0.
  0.          0.          0.          0.          0.          0.
  1.56947926 -0.0105026   0.41233339 -0.35814456]"
145,1708577569.2297251,"[ 1.51246597e-04 -1.86858098e-03 -5.07833830e-04 -1.02980841e-03
 -1.57001138e+00 -2.48964500e-03]","[ 1.80702937e+00  3.37475762e-02 -4.75534052e-02 -1.42660215e-01
  2.91456357e-02  0.00000000e+00  6.13592332e-03  1.53398083e-03
  3.68155390e-02  0.00000000e+00  6.13592332e-03  0.00000000e+00
  1.57693219e+00 -6.13592332e-03  4.32582587e-01 -3.40543747e-01]","[ 1.79167928  0.02940236 -0.06640229 -0.15756371  0.          0.
  0.          0.          0.          0.          0.          0.
  1.56947926 -0.0105026   0.41233339 -0.35814456]"
146,1708577569.3320546,"[ 1.50698300e-04 -1.87117734e-03 -5.07833830e-04 -1.03066861e-03
 -1.57001138e+00 -2.48964500e-03]","[ 1.80856335e+00  3.37475762e-02 -4.75534052e-02 -1.42660215e-01
  2.91456357e-02  0.00000000e+00  6.13592332e-03  1.53398083e-03
  3.68155390e-02  0.00000000e+00  6.13592332e-03  0.00000000e+00
  1.57693219e+00 -6.13592332e-03  4.32582587e-01 -3.40543747e-01]","[ 1.79167928  0.02940236 -0.06640229 -0.15756371  0.          0.
  0.          0.          0.          0.          0.          0.
  1.56947926 -0.0105026   0.41233339 -0.35814456]"
147,1708577569.4566946,"[ 1.50698300e-04 -1.87377370e-03 -5.07833830e-04 -1.03238900e-03
 -1.57001213e+00 -2.48966008e-03]","[ 1.80856335e+00  3.52815576e-02 -4.75534052e-02 -1.42660215e-01
  2.91456357e-02  0.00000000e+00  6.13592332e-03  1.53398083e-03
  3.68155390e-02  0.00000000e+00  6.13592332e-03  0.00000000e+00
  1.57846618e+00 -6.13592332e-03  4.32582587e-01 -3.40543747e-01]","[ 1.79167928  0.02940236 -0.06640229 -0.15756371  0.          0.
  0.          0.          0.          0.          0.          0.
  1.56947926 -0.0105026   0.41233339 -0.35814456]"
148,1708577569.604927,"[ 1.50698300e-04 -1.87688933e-03 -5.07833830e-04 -1.03324920e-03
 -1.57001138e+00 -2.48964500e-03]","[ 1.80856335e+00  3.37475762e-02 -4.75534052e-02 -1.42660215e-01
  2.91456357e-02  0.00000000e+00  6.13592332e-03  1.53398083e-03
  3.68155390e-02  0.00000000e+00  6.13592332e-03  0.00000000e+00
  1.57846618e+00 -6.13592332e-03  4.32582587e-01 -3.40543747e-01]","[ 1.79167928  0.02940236 -0.06640229 -0.15756371  0.          0.
  0.          0.          0.          0.          0.          0.
  1.56947926 -0.0105026   0.41233339 -0.35814456]"
149,1708577569.748807,"[ 1.51246597e-04 -1.87948568e-03 -5.07833830e-04 -1.03496960e-03
 -1.57001213e+00 -2.48966008e-03]","[ 1.80856335e+00  3.52815576e-02 -4.75534052e-02 -1.42660215e-01
  2.91456357e-02  0.00000000e+00  6.13592332e-03  1.53398083e-03
  3.68155390e-02  0.00000000e+00  6.13592332e-03  0.00000000e+00
  1.57846618e+00 -6.13592332e-03  4.32582587e-01 -3.40543747e-01]","[ 1.79167928  0.02940236 -0.06640229 -0.15756371  0.          0.
  0.          0.          0.          0.          0.          0.
  1.56947926 -0.0105026   0.41233339 -0.35814456]"
150,1708577569.8806555,"[ 1.51246597e-04 -1.88260131e-03 -5.07833830e-04 -1.03582979e-03
 -1.57001213e+00 -2.48966008e-03]","[ 1.80856335e+00  3.52815576e-02 -4.75534052e-02 -1.42660215e-01
  2.91456357e-02  0.00000000e+00  6.13592332e-03  1.53398083e-03
  3.68155390e-02  0.00000000e+00  6.13592332e-03  0.00000000e+00
  1.57846618e+00 -6.13592332e-03  4.34116572e-01 -3.40543747e-01]","[ 1.79167928  0.02940236 -0.06640229 -0.15756371  0.          0.
  0.          0.          0.          0.          0.          0.
  1.56947926 -0.0105026   0.41233339 -0.35814456]"
151,1708577570.1124818,"[ 1.51246597e-04 -1.88779403e-03 -5.07218248e-04 -1.03755019e-03
 -1.57001213e+00 -2.48966008e-03]","[ 1.80856335e+00  3.37475762e-02 -4.75534052e-02 -1.42660215e-01
  2.91456357e-02  0.00000000e+00  6.13592332e-03  1.53398083e-03
  3.68155390e-02  0.00000000e+00  6.13592332e-03  0.00000000e+00
  1.57846618e+00 -6.13592332e-03  4.32582587e-01 -3.40543747e-01]","[ 1.79167928  0.02940236 -0.06640229 -0.15756371  0.          0.
  0.          0.          0.          0.          0.          0.
  1.56947926 -0.0105026   0.41233339 -0.35814456]"
152,1708577570.2581196,"[ 1.51246597e-04 -1.89142893e-03 -5.07218248e-04 -1.03927059e-03
 -1.57001213e+00 -2.48966008e-03]","[ 1.80856335e+00  3.37475762e-02 -4.75534052e-02 -1.42660215e-01
  2.91456357e-02  0.00000000e+00  6.13592332e-03  1.53398083e-03
  3.68155390e-02  0.00000000e+00  6.13592332e-03  0.00000000e+00
  1.57846618e+00 -6.13592332e-03  4.32582587e-01 -3.40543747e-01]","[ 1.79167928  0.02940236 -0.06640229 -0.15756371  0.          0.
  0.          0.          0.          0.          0.          0.
  1.56947926 -0.0105026   0.41233339 -0.35814456]"
153,1708577570.3947377,"[ 1.51246597e-04 -1.89350601e-03 -5.07833830e-04 -1.04013078e-03
 -1.57001213e+00 -2.48966008e-03]","[ 1.80856335e+00  3.37475762e-02 -4.75534052e-02 -1.42660215e-01
  2.91456357e-02  0.00000000e+00  7.66990380e-03  1.53398083e-03
  3.68155390e-02  0.00000000e+00  6.13592332e-03  0.00000000e+00
  1.57846618e+00 -6.13592332e-03  4.32582587e-01 -3.40543747e-01]","[ 1.79167928  0.02940236 -0.06640229 -0.15756371  0.          0.
  0.          0.          0.          0.          0.          0.
  1.56947926 -0.0105026   0.41233339 -0.35814456]"
154,1708577570.507124,"[ 1.51246597e-04 -1.89610237e-03 -5.07218248e-04 -1.04099098e-03
 -1.57001213e+00 -2.48966008e-03]","[ 1.80702937e+00  3.37475762e-02 -4.75534052e-02 -1.42660215e-01
  2.91456357e-02  0.00000000e+00  6.13592332e-03  1.53398083e-03
  3.68155390e-02  0.00000000e+00  6.13592332e-03  0.00000000e+00
  1.58000016e+00 -6.13592332e-03  4.32582587e-01 -3.40543747e-01]","[ 1.79167928  0.02940236 -0.06640229 -0.15756371  0.          0.
  0.          0.          0.          0.          0.          0.
  1.56947926 -0.0105026   0.41233339 -0.35814456]"
155,1708577570.6648238,"[ 1.51246597e-04 -1.89817946e-03 -5.07218248e-04 -1.04185118e-03
 -1.57001213e+00 -2.48966008e-03]","[ 1.80856335e+00  3.37475762e-02 -4.75534052e-02 -1.42660215e-01
  2.91456357e-02  0.00000000e+00  6.13592332e-03  1.53398083e-03
  3.68155390e-02  0.00000000e+00  6.13592332e-03  0.00000000e+00
  1.58000016e+00 -6.13592332e-03  4.32582587e-01 -3.40543747e-01]","[ 1.79167928  0.02940236 -0.06640229 -0.15756371  0.          0.
  0.          0.          0.          0.          0.          0.
  1.56947926 -0.0105026   0.41233339 -0.35814456]"
156,1708577570.7639692,"[ 1.51794893e-04 -1.90077581e-03 -5.07218248e-04 -1.04271138e-03
 -1.57001213e+00 -2.48966008e-03]","[ 1.80856335e+00  3.37475762e-02 -4.75534052e-02 -1.42660215e-01
  2.91456357e-02  0.00000000e+00  6.13592332e-03  1.53398083e-03
  3.68155390e-02  0.00000000e+00  6.13592332e-03  0.00000000e+00
  1.58000016e+00 -6.13592332e-03  4.32582587e-01 -3.40543747e-01]","[ 1.79167928  0.02940236 -0.06640229 -0.15756371  0.          0.
  0.          0.          0.          0.          0.          0.
  1.56947926 -0.0105026   0.41233339 -0.35814456]"
157,1708577570.883878,"[ 1.51794893e-04 -1.90285290e-03 -5.06602665e-04 -1.04357158e-03
 -1.57001213e+00 -2.48966008e-03]","[ 1.80702937e+00  3.37475762e-02 -4.75534052e-02 -1.42660215e-01
  2.91456357e-02  0.00000000e+00  6.13592332e-03  1.53398083e-03
  3.68155390e-02  0.00000000e+00  6.13592332e-03  0.00000000e+00
  1.58000016e+00 -6.13592332e-03  4.32582587e-01 -3.40543747e-01]","[ 1.79167928  0.02940236 -0.06640229 -0.15756371  0.          0.
  0.          0.          0.          0.          0.          0.
  1.56947926 -0.0105026   0.41233339 -0.35814456]"
158,1708577571.0114102,"[ 1.51794893e-04 -1.90596853e-03 -5.06602665e-04 -1.04443177e-03
 -1.57001213e+00 -2.48966008e-03]","[ 1.80856335e+00  3.37475762e-02 -4.75534052e-02 -1.42660215e-01
  2.91456357e-02  0.00000000e+00  6.13592332e-03  1.53398083e-03
  3.68155390e-02  0.00000000e+00  6.13592332e-03  0.00000000e+00
  1.58000016e+00 -6.13592332e-03  4.32582587e-01 -3.40543747e-01]","[ 1.79167928  0.02940236 -0.06640229 -0.15756371  0.          0.
  0.          0.          0.          0.          0.          0.
  1.56947926 -0.0105026   0.41233339 -0.35814456]"
159,1708577571.1538658,"[ 1.51794893e-04 -1.90804562e-03 -5.06602665e-04 -1.04529197e-03
 -1.57001213e+00 -2.48966008e-03]","[ 1.80702937e+00  3.37475762e-02 -4.75534052e-02 -1.42660215e-01
  2.91456357e-02  0.00000000e+00  6.13592332e-03  1.53398083e-03
  3.68155390e-02  0.00000000e+00  6.13592332e-03  0.00000000e+00
  1.58000016e+00 -6.13592332e-03  4.32582587e-01 -3.40543747e-01]","[ 1.79167928  0.02940236 -0.06640229 -0.15756371  0.          0.
  0.          0.          0.          0.          0.          0.
  1.56947926 -0.0105026   0.41233339 -0.35814456]"
160,1708577571.2944727,"[ 1.51794893e-04 -1.91064197e-03 -5.06602665e-04 -1.04615217e-03
 -1.57001213e+00 -2.48966008e-03]","[ 1.80702937e+00  3.37475762e-02 -4.75534052e-02 -1.42660215e-01
  2.91456357e-02  0.00000000e+00  6.13592332e-03  1.53398083e-03
  3.68155390e-02  0.00000000e+00  6.13592332e-03  0.00000000e+00
  1.58000016e+00 -6.13592332e-03  4.32582587e-01 -3.40543747e-01]","[ 1.79167928  0.02940236 -0.06640229 -0.15756371  0.          0.
  0.          0.          0.          0.          0.          0.
  1.56947926 -0.0105026   0.41233339 -0.35814456]"
161,1708577571.4029896,"[ 1.51794893e-04 -1.91219979e-03 -5.06602665e-04 -1.04701237e-03
 -1.57001138e+00 -2.48964500e-03]","[ 1.80702937e+00  3.37475762e-02 -4.75534052e-02 -1.42660215e-01
  2.91456357e-02  0.00000000e+00  6.13592332e-03  1.53398083e-03
  3.68155390e-02  0.00000000e+00  6.13592332e-03  0.00000000e+00
  1.58000016e+00 -6.13592332e-03  4.32582587e-01 -3.40543747e-01]","[ 1.79167928  0.02940236 -0.06640229 -0.15756371  0.          0.
  0.          0.          0.          0.          0.          0.
  1.56947926 -0.0105026   0.41233339 -0.35814456]"
162,1708577571.5052202,"[ 1.51794893e-04 -1.91479615e-03 -5.05987083e-04 -1.04787257e-03
 -1.57001213e+00 -2.48966008e-03]","[ 1.80702937e+00  3.37475762e-02 -4.75534052e-02 -1.42660215e-01
  2.91456357e-02  0.00000000e+00  6.13592332e-03  1.53398083e-03
  3.68155390e-02  0.00000000e+00  6.13592332e-03  0.00000000e+00
  1.58000016e+00 -6.13592332e-03  4.32582587e-01 -3.40543747e-01]","[ 1.79167928  0.02940236 -0.06640229 -0.15756371  0.          0.
  0.          0.          0.          0.          0.          0.
  1.56947926 -0.0105026   0.41233339 -0.35814456]"
163,1708577571.6068773,"[ 1.52343190e-04 -1.91739250e-03 -5.05987083e-04 -1.04873276e-03
 -1.57001213e+00 -2.48966008e-03]","[ 1.80856335e+00  3.37475762e-02 -4.75534052e-02 -1.42660215e-01
  2.91456357e-02  0.00000000e+00  6.13592332e-03  1.53398083e-03
  3.68155390e-02  0.00000000e+00  6.13592332e-03  0.00000000e+00
  1.58000016e+00 -6.13592332e-03  4.32582587e-01 -3.40543747e-01]","[ 1.79167928  0.02940236 -0.06640229 -0.15756371  0.          0.
  0.          0.          0.          0.          0.          0.
  1.56947926 -0.0105026   0.41233339 -0.35814456]"
164,1708577571.7351959,"[ 1.52343190e-04 -1.91895032e-03 -5.06602665e-04 -1.04959296e-03
 -1.57001213e+00 -2.48966008e-03]","[ 1.80702937e+00  3.37475762e-02 -4.75534052e-02 -1.42660215e-01
  2.91456357e-02  0.00000000e+00  6.13592332e-03  1.53398083e-03
  3.68155390e-02  0.00000000e+00  6.13592332e-03  0.00000000e+00
  1.58000016e+00 -6.13592332e-03  4.32582587e-01 -3.40543747e-01]","[ 1.79167928  0.02940236 -0.06640229 -0.15756371  0.          0.
  0.          0.          0.          0.          0.          0.
  1.56947926 -0.0105026   0.41233339 -0.35814456]"
165,1708577571.8353388,"[ 1.52343190e-04 -1.92362376e-03 -5.05987083e-04 -1.05045316e-03
 -1.57001213e+00 -2.48966008e-03]","[ 1.80702937e+00  3.37475762e-02 -4.75534052e-02 -1.42660215e-01
  2.91456357e-02  0.00000000e+00  6.13592332e-03  1.53398083e-03
  3.68155390e-02  0.00000000e+00  7.66990380e-03  0.00000000e+00
  1.58000016e+00 -6.13592332e-03  4.32582587e-01 -3.40543747e-01]","[ 1.79167928  0.02940236 -0.06640229 -0.15756371  0.          0.
  0.          0.          0.          0.          0.          0.
  1.56947926 -0.0105026   0.41233339 -0.35814456]"
166,1708577571.9859393,"[ 1.52343190e-04 -1.92622012e-03 -5.05987083e-04 -1.05045316e-03
 -1.57001138e+00 -2.48964500e-03]","[ 1.80702937e+00  3.37475762e-02 -4.75534052e-02 -1.42660215e-01
  2.91456357e-02  0.00000000e+00  6.13592332e-03  1.53398083e-03
  3.68155390e-02  0.00000000e+00  6.13592332e-03  0.00000000e+00
  1.58000016e+00 -6.13592332e-03  4.32582587e-01 -3.40543747e-01]","[ 1.79167928  0.02940236 -0.06640229 -0.15756371  0.          0.
  0.          0.          0.          0.          0.          0.
  1.56947926 -0.0105026   0.41233339 -0.35814456]"
167,1708577572.0944426,"[ 1.52343190e-04 -1.93089356e-03 -5.05987083e-04 -1.05217356e-03
 -1.57001213e+00 -2.48966008e-03]","[ 1.80702937e+00  3.37475762e-02 -4.75534052e-02 -1.42660215e-01
  2.91456357e-02  0.00000000e+00  6.13592332e-03  1.53398083e-03
  3.68155390e-02  0.00000000e+00  6.13592332e-03  0.00000000e+00
  1.58000016e+00 -6.13592332e-03  4.32582587e-01 -3.40543747e-01]","[ 1.79167928  0.02940236 -0.06640229 -0.15756371  0.          0.
  0.          0.          0.          0.          0.          0.
  1.56947926 -0.0105026   0.41233339 -0.35814456]"
168,1708577572.2121143,"[ 1.52343190e-04 -1.93348992e-03 -5.05371501e-04 -1.05217356e-03
 -1.57001138e+00 -2.48964500e-03]","[ 1.80702937e+00  3.37475762e-02 -4.75534052e-02 -1.42660215e-01
  2.91456357e-02  0.00000000e+00  6.13592332e-03  1.53398083e-03
  3.68155390e-02  0.00000000e+00  6.13592332e-03  0.00000000e+00
  1.58000016e+00 -6.13592332e-03  4.32582587e-01 -3.40543747e-01]","[ 1.79167928  0.02940236 -0.06640229 -0.15756371  0.          0.
  0.          0.          0.          0.          0.          0.
  1.56947926 -0.0105026   0.41233339 -0.35814456]"
169,1708577572.334671,"[ 1.52343190e-04 -1.93920191e-03 -5.05371501e-04 -1.05389395e-03
 -1.57001213e+00 -2.48966008e-03]","[ 1.80702937e+00  3.37475762e-02 -4.75534052e-02 -1.42660215e-01
  2.91456357e-02  0.00000000e+00  6.13592332e-03  1.53398083e-03
  3.68155390e-02  0.00000000e+00  6.13592332e-03  0.00000000e+00
  1.58000016e+00 -6.13592332e-03  4.32582587e-01 -3.40543747e-01]","[ 1.79167928  0.02940236 -0.06640229 -0.15756371  0.          0.
  0.          0.          0.          0.          0.          0.
  1.56947926 -0.0105026   0.41233339 -0.35814456]"
170,1708577572.4844794,"[ 1.52343190e-04 -1.94439462e-03 -5.04755918e-04 -1.05475415e-03
 -1.57001213e+00 -2.48966008e-03]","[ 1.80702937e+00  3.37475762e-02 -4.75534052e-02 -1.42660215e-01
  2.91456357e-02  0.00000000e+00  6.13592332e-03  1.53398083e-03
  3.68155390e-02  0.00000000e+00  6.13592332e-03  0.00000000e+00
  1.58000016e+00 -6.13592332e-03  4.32582587e-01 -3.40543747e-01]","[ 1.79167928  0.02940236 -0.06640229 -0.15756371  0.          0.
  0.          0.          0.          0.          0.          0.
  1.56947926 -0.0105026   0.41233339 -0.35814456]"
171,1708577572.6354606,"[ 1.52343190e-04 -1.94854879e-03 -5.04755918e-04 -1.05561435e-03
 -1.57001138e+00 -2.49116344e-03]","[ 1.80702937e+00  3.37475762e-02 -4.75534052e-02 -1.44194201e-01
  2.91456357e-02  0.00000000e+00  6.13592332e-03  1.53398083e-03
  3.68155390e-02  0.00000000e+00  6.13592332e-03  0.00000000e+00
  1.58153415e+00 -6.13592332e-03  4.32582587e-01 -3.40543747e-01]","[ 1.79167928  0.02940236 -0.06640229 -0.15756371  0.          0.
  0.          0.          0.          0.          0.          0.
  1.56947926 -0.0105026   0.41233339 -0.35814456]"
172,1708577572.7890146,"[ 1.52343190e-04 -1.95218369e-03 -5.04755918e-04 -1.05647455e-03
 -1.57001138e+00 -2.49116344e-03]","[ 1.80702937e+00  3.37475762e-02 -4.75534052e-02 -1.44194201e-01
  2.91456357e-02  0.00000000e+00  6.13592332e-03  1.53398083e-03
  3.68155390e-02  0.00000000e+00  6.13592332e-03  0.00000000e+00
  1.58153415e+00 -6.13592332e-03  4.32582587e-01 -3.40543747e-01]","[ 1.79167928  0.02940236 -0.06640229 -0.15756371  0.          0.
  0.          0.          0.          0.          0.          0.
  1.56947926 -0.0105026   0.41233339 -0.35814456]"
173,1708577572.9220526,"[ 1.52343190e-04 -1.95529932e-03 -5.04755918e-04 -1.05647455e-03
 -1.57001138e+00 -2.49116344e-03]","[ 1.80702937e+00  3.37475762e-02 -4.90873866e-02 -1.42660215e-01
  2.91456357e-02  0.00000000e+00  6.13592332e-03  1.53398083e-03
  3.68155390e-02  0.00000000e+00  6.13592332e-03  0.00000000e+00
  1.58153415e+00 -6.13592332e-03  4.32582587e-01 -3.40543747e-01]","[ 1.79167928  0.02940236 -0.06640229 -0.15756371  0.          0.
  0.          0.          0.          0.          0.          0.
  1.56947926 -0.0105026   0.41233339 -0.35814456]"
174,1708577573.0370967,"[ 1.52343190e-04 -1.95893422e-03 -5.04140336e-04 -1.05819494e-03
 -1.57001138e+00 -2.49116344e-03]","[ 1.80702937e+00  3.37475762e-02 -4.75534052e-02 -1.44194201e-01
  2.91456357e-02  0.00000000e+00  6.13592332e-03  1.53398083e-03
  3.68155390e-02  0.00000000e+00  6.13592332e-03  0.00000000e+00
  1.58153415e+00 -6.13592332e-03  4.32582587e-01 -3.40543747e-01]","[ 1.79167928  0.02940236 -0.06640229 -0.15756371  0.          0.
  0.          0.          0.          0.          0.          0.
  1.56947926 -0.0105026   0.41233339 -0.35814456]"
175,1708577573.1865041,"[ 1.52343190e-04 -1.96256912e-03 -5.04140336e-04 -1.05819494e-03
 -1.57001138e+00 -2.49116344e-03]","[ 1.80702937e+00  3.37475762e-02 -4.90873866e-02 -1.44194201e-01
  2.91456357e-02  0.00000000e+00  6.13592332e-03  1.53398083e-03
  3.68155390e-02  0.00000000e+00  6.13592332e-03  0.00000000e+00
  1.58153415e+00 -6.13592332e-03  4.32582587e-01 -3.40543747e-01]","[ 1.79167928  0.02940236 -0.06640229 -0.15756371  0.          0.
  0.          0.          0.          0.          0.          0.
  1.56947926 -0.0105026   0.41233339 -0.35814456]"
